trade_date,open,high,low,close,volume,amount,pct_chg,ma25,ma60,dif,dea,macd
2023-07-28,1684.86,1747.4,1681.19,1744.64,39017.92,7330314.112,3.21,1598.9,1567.23,35.52,21.33,28.38
2023-07-31,1754.75,1779.58,1723.48,1729.54,45378.61,8615279.839,-0.87,1606.16,1569.64,39.36,24.93,28.86
2023-08-01,1727.17,1753.79,1727.06,1737.28,19230.62,3635857.283,0.45,1613.65,1572.17,42.54,28.45,28.18
2023-08-02,1732.13,1738.2,1716.86,1729.0,18508.72,3478674.239,-0.48,1620.18,1575.01,43.89,31.54,24.7
2023-08-03,1719.8,1738.2,1701.87,1727.59,21543.47,4031087.705,-0.08,1627.2,1577.81,44.33,34.1,20.46
2023-08-04,1736.19,1753.39,1730.84,1741.39,24573.64,4655813.751,0.8,1634.64,1580.79,45.27,36.33,17.88
2023-08-07,1729.88,1745.56,1720.75,1736.29,23892.45,4491893.14,-0.29,1640.67,1583.81,45.09,38.08,14.02
2023-08-08,1729.03,1741.61,1714.36,1738.2,17736.18,3333559.505,0.11,1646.53,1587.02,44.58,39.38,10.4
2023-08-09,1738.2,1751.99,1731.72,1738.46,18523.46,3506306.394,0.01,1652.97,1590.08,43.7,40.25,6.9
2023-08-10,1730.84,1737.28,1712.72,1724.4,18436.19,3454219.14,-0.81,1659.3,1593.11,41.38,40.47,1.82
2023-08-11,1733.6,1733.97,1686.59,1686.7,26786.49,4959166.751,-2.19,1664.59,1595.54,36.09,39.6,-7.02
2023-08-14,1664.62,1678.4,1651.75,1658.19,23731.19,4285362.053,-1.69,1668.35,1597.65,29.26,37.53,-16.54
2023-08-15,1663.7,1671.98,1656.36,1667.36,14817.99,2682125.119,0.55,1672.14,1599.78,24.31,34.89,-21.16
2023-08-16,1662.4,1676.9,1660.95,1673.82,13184.31,2396261.791,0.39,1676.04,1601.32,20.67,32.04,-22.74
2023-08-17,1661.02,1686.7,1656.85,1681.22,17290.37,3141408.018,0.44,1679.34,1603.3,18.17,29.27,-22.2
2023-08-18,1684.85,1687.61,1657.81,1657.81,17023.34,3084761.577,-1.39,1681.17,1605.1,14.14,26.24,-24.2
2023-08-21,1648.99,1668.29,1646.29,1647.15,18911.81,3405415.645,-0.64,1683.41,1606.88,9.96,22.99,-26.06
2023-08-22,1656.34,1657.78,1628.77,1644.39,26650.36,4763131.152,-0.17,1685.81,1608.76,6.36,19.66,-26.6
2023-08-23,1652.67,1655.43,1627.91,1631.52,19912.22,3556178.584,-0.78,1687.69,1610.45,2.44,16.22,-27.56
2023-08-24,1636.68,1681.18,1632.44,1670.42,26055.09,4703417.6,2.38,1691.08,1613.11,2.45,13.46,-22.02
2023-08-25,1663.51,1690.16,1660.95,1678.4,18830.86,3433296.756,0.48,1693.06,1616.49,3.06,11.38,-16.64
2023-08-28,1746.09,1746.09,1684.75,1687.59,41052.13,7633221.012,0.55,1695.4,1619.92,4.23,9.95,-11.44
2023-08-29,1681.18,1718.96,1681.18,1702.63,28950.28,5371260.173,0.89,1696.24,1623.08,6.31,9.22,-5.82
2023-08-30,1717.87,1717.97,1695.58,1706.93,19811.81,3672570.26,0.25,1697.25,1626.39,8.2,9.02,-1.64
2023-08-31,1710.61,1710.61,1693.14,1698.65,14820.22,2738445.519,-0.48,1697.58,1629.53,8.94,9.0,-0.12
2023-09-01,1704.01,1715.64,1697.76,1702.38,13145.19,2438622.738,0.22,1695.89,1632.98,9.7,9.14,1.12
2023-09-04,1713.0,1728.95,1704.66,1716.13,23871.0,4453823.216,0.81,1695.36,1636.4,11.29,9.57,3.44
2023-09-05,1717.97,1717.97,1707.67,1709.41,15658.74,2915625.961,-0.39,1694.24,1639.74,11.87,10.03,3.68
2023-09-06,1708.77,1716.73,1700.5,1711.53,11121.43,2067605.99,0.12,1693.54,1642.66,12.36,10.5,3.72
2023-09-07,1703.8,1707.75,1684.11,1690.38,16981.57,3128587.116,-1.24,1692.05,1645.18,10.92,10.58,0.68
2023-09-08,1687.56,1687.56,1669.18,1672.44,12211.78,2224338.144,-1.06,1689.3,1646.99,8.23,10.11,-3.76
2023-09-11,1662.78,1692.21,1662.78,1675.82,15926.0,2902617.736,0.2,1686.88,1648.42,6.3,9.35,-6.1
2023-09-12,1679.89,1680.24,1670.16,1673.78,12168.01,2214514.112,-0.12,1684.3,1649.18,4.55,8.39,-7.68
2023-09-13,1682.94,1682.94,1655.47,1673.74,19501.43,3540583.633,-0.0,1681.71,1650.74,3.13,7.34,-8.42
2023-09-14,1676.15,1680.24,1660.95,1672.62,17504.59,3180447.848,-0.07,1679.64,1652.3,1.89,6.25,-8.72
2023-09-15,1672.9,1673.62,1638.23,1638.86,28431.46,5105749.077,-2.02,1677.73,1653.41,-1.8,4.64,-12.88
2023-09-18,1633.64,1682.56,1630.6,1682.28,32558.92,5905121.0,2.65,1678.69,1655.64,-1.2,3.47,-9.34
2023-09-19,1675.84,1682.1,1662.78,1680.2,14989.5,2727858.953,-0.12,1679.2,1657.82,-0.89,2.6,-6.98
2023-09-20,1675.66,1683.02,1672.03,1677.5,12501.78,2281583.949,-0.16,1679.35,1659.68,-0.85,1.91,-5.52
2023-09-21,1671.99,1675.66,1653.95,1653.95,19489.19,3521486.755,-1.4,1678.26,1661.37,-2.68,0.99,-7.34
2023-09-22,1660.6,1701.37,1648.45,1700.49,34390.46,6287832.575,2.81,1679.97,1663.8,-0.38,0.72,-2.2
2023-09-25,1699.11,1699.57,1679.88,1685.21,13979.13,2565773.541,-0.9,1681.49,1665.46,0.21,0.62,-0.82
2023-09-26,1681.18,1687.51,1667.47,1670.14,15761.96,2870852.363,-0.89,1682.52,1666.76,-0.53,0.39,-1.84
2023-09-27,1669.22,1686.24,1658.0,1668.3,20879.94,3791876.119,-0.11,1683.99,1668.28,-1.25,0.06,-2.62
2023-09-28,1678.4,1678.4,1653.4,1654.09,20537.84,3704812.96,-0.85,1683.34,1669.74,-2.94,-0.54,-4.8
2023-10-09,1652.61,1652.61,1623.15,1634.27,29762.68,5279950.406,-1.2,1681.57,1671.07,-5.81,-1.59,-8.44
2023-10-10,1639.69,1654.49,1626.0,1627.84,20283.92,3615557.182,-0.39,1679.18,1672.13,-8.5,-2.98,-11.04
2023-10-11,1641.31,1641.31,1626.0,1635.65,21944.86,3896568.648,0.48,1676.5,1673.18,-9.89,-4.36,-11.06
2023-10-12,1653.5,1653.8,1634.46,1642.55,14865.07,2657095.942,0.42,1673.93,1674.29,-10.32,-5.55,-9.54
